user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
doragranadillo,DORA GRANADILLO,1121201826253111298,2019-04-24 23:58:40,/doragranadillo/status/1121201826253111298,0,0,0,"¿ Por que son malas las malas palabras ? Roberto Fontanarrosa , Congreso Internacional de la Lengua Española en Argentina. https://youtu.be/iSMnSjK_C0M  vía @YouTube","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">¿ Por que son malas las malas palabras ? Roberto Fontanarrosa , <strong>Congreso</strong> Internacional de la Lengua Española en Argentina. <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/iSMnSjK_C0M"" dir=""ltr"" href=""https://t.co/a1kWZmuvRo"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/iSMnSjK_C0M""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/iSMnSjK_C0M</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> vía <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10228272"" dir=""ltr"" href=""/YouTube""><s>@</s><b>YouTube</b></a></p>"
ADNOpinion,ADN Opinión,1121201820800569346,2019-04-24 23:58:39,/ADNOpinion/status/1121201820800569346,3,0,3,En #DesdeLaTrinchera con @Ruben_Cortes y @panchogarfias este miércoles a las 22:45h ¡No se lo pierda! #ADN40 #PARLAMENTOABIERTO #MÉXICO #REFORMALABORAL #TMEC #RATIFICACIÓN #SENADO #DIPUTADOS #AUDIENCIASPÚBLICAS #TRABAJOpic.twitter.com/9GJYG12puh,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DesdeLaTrinchera?src=hash""><s>#</s><b>DesdeLaTrinchera</b></a> con <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""83959180"" dir=""ltr"" href=""/Ruben_Cortes""><s>@</s><b>Ruben_Cortes</b></a> y <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142436834"" dir=""ltr"" href=""/panchogarfias""><s>@</s><b>panchogarfias</b></a> este miércoles a las 22:45h ¡No se lo pierda! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADN40?src=hash""><s>#</s><b>ADN40</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PARLAMENTOABIERTO?src=hash""><s>#</s><b>PARLAMENTOABIERTO</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/M%C3%89XICO?src=hash""><s>#</s><b>MÉXICO</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/REFORMALABORAL?src=hash""><s>#</s><b>REFORMALABORAL</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TMEC?src=hash""><s>#</s><b>TMEC</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RATIFICACI%C3%93N?src=hash""><s>#</s><b>RATIFICACIÓN</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SENADO?src=hash""><s>#</s><b><strong>SENADO</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DIPUTADOS?src=hash""><s>#</s><b>DIPUTADOS</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AUDIENCIASP%C3%9ABLICAS?src=hash""><s>#</s><b>AUDIENCIASPÚBLICAS</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TRABAJO?src=hash""><s>#</s><b>TRABAJO</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9GJYG12puh"">pic.twitter.com/9GJYG12puh</a></p>"
haerone,AndOREAH Fabellini,1121201817352843265,2019-04-24 23:58:38,/haerone/status/1121201817352843265,0,0,0,"Popular on 500px : Plaza Colon by Danimonbaku Plaza Colon,Madrid,España,Avenida,street,street photography,viajar#haero #ttot #RTW #travelpic.twitter.com/pRyft6cK5d","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Popular on 500px : Plaza Colon by Danimonbaku Plaza Colon,Madrid,<strong>España</strong>,Avenida,street,street photography,viajar#haero <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ttot?src=hash""><s>#</s><b>ttot</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RTW?src=hash""><s>#</s><b>RTW</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/travel?src=hash""><s>#</s><b>travel</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/pRyft6cK5d"">pic.twitter.com/pRyft6cK5d</a></p>"
gabrieldrum22,gabrieldrum,1121201812432928768,2019-04-24 23:58:37,/gabrieldrum22/status/1121201812432928768,4,0,1,sacó el 51.5 en 2015......o sea q lo va a votar mas gente ahora.....si claro,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">sacó el 51.5 en 2015......o sea q lo va a <strong>votar</strong> mas gente ahora.....si claro</p>"
_PaulaLopez_,بولا,1121201806900629504,2019-04-24 23:58:36,/_PaulaLopez_/status/1121201806900629504,1,0,0,Y si la persona no se convence y quiere votar en blanco: les dejáis. Si no piensa como vosotros y quiere votar diferente: les dejáis. Y esto va tanto para los de derechas como los de izquierdas.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Y si la persona no se convence y quiere <strong>votar</strong> en blanco: les dejáis. Si no piensa como vosotros y quiere <strong>votar</strong> diferente: les dejáis. Y esto va tanto para los de derechas como los de izquierdas.</p>"
huevopregot,Daniel Angel Pregot Menna,1121201805944397829,2019-04-24 23:58:36,/huevopregot/status/1121201805944397829,0,0,0,"Vecinos de Correa en éstas elecciones les pido contar con su voto.
Tenemos muchos proyectos para mejorar nuestro pueblo, un equipo que va a trabajar incansablemente por lo mejor para… https://www.instagram.com/p/BwqE_2NhVY1/?utm_source=ig_twitter_share&igshid=6j5oprf6xma4 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Vecinos de Correa en éstas elecciones les pido contar con su <strong>voto</strong>.
Tenemos muchos proyectos para mejorar nuestro pueblo, un equipo que va a trabajar incansablemente por lo mejor para… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BwqE_2NhVY1/?utm_source=ig_twitter_share&amp;igshid=6j5oprf6xma4"" dir=""ltr"" href=""https://t.co/RiZOOgDU4D"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BwqE_2NhVY1/?utm_source=ig_twitter_share&amp;igshid=6j5oprf6xma4""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BwqE_2NhVY1/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=6j5oprf6xma4</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
sntgnm,SNT aka. Trépidant,1121201805071986688,2019-04-24 23:58:35,/sntgnm/status/1121201805071986688,1,1,0,"Gracias por contármelo.

Y pensar que media España cruzaba la frontera solo para ver esa película...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Gracias por contármelo.

Y pensar que media <strong>España</strong> cruzaba la frontera solo para ver esa película...</p>"
hugodrogva,hugo españa,1121201804719599616,2019-04-24 23:58:35,/hugodrogva/status/1121201804719599616,1,0,0,Deliciosas,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Deliciosas</p>"
Jirafa_Keyla,× Nis ×,1121201802001563648,2019-04-24 23:58:35,/Jirafa_Keyla/status/1121201802001563648,0,0,0,"dice mi mama que si eso va avenir en mi examen de la facu porque es lo único que estoy haciendo
NO PUEDO DEJAR DE VOTAR pic.twitter.com/mpbL5stRqb","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">dice mi mama que si eso va avenir en mi examen de la facu porque es lo único que estoy haciendo
NO PUEDO DEJAR DE <strong>VOTAR</strong> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mpbL5stRqb"">pic.twitter.com/mpbL5stRqb</a></p>"
lyyylarusa,𝓁𝒾𝒹𝒾𝒶 🌼,1121201800818888705,2019-04-24 23:58:34,/lyyylarusa/status/1121201800818888705,0,1,0,votar a vox https://twitter.com/Edu_martin2000/status/1121191213900673024 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt""><strong>votar</strong> a vox <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Edu_martin2000/status/1121191213900673024"" dir=""ltr"" href=""https://t.co/pWhvhXp178"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Edu_martin2000/status/1121191213900673024""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Edu_martin2000</span><span class=""invisible"">/status/1121191213900673024</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
_art3misxwade,Mica ily 3000 Tony [ 💚] ⎊,1121201798058999808,2019-04-24 23:58:34,/_art3misxwade/status/1121201798058999808,0,0,1,"Estoy re cansada, so... un voto antes de seguir haciendo mi tarea.

#BBMAsTopSocial
BTS
@BTS_twt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Estoy re cansada, so... un <strong>voto</strong> antes de seguir haciendo mi tarea.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a>
BTS
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a></p>"
RicardoWave03,Luis,1121201793923452928,2019-04-24 23:58:33,/RicardoWave03/status/1121201793923452928,0,0,0,"Lástima que la representante de los Estados Unidos de América se preste a ""dialogar"" con corruptos y narcotraficantes que mucho daño le hacen a la población.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Lástima que la representante de los Estados Unidos de América se preste a ""dialogar"" con corruptos y narcotraficantes que mucho daño le hacen a la población.</p>"
TriviaLoveAri,Dιαɴeᶠᵉᵉˡˢ ʳⁱᶜʰ ʷⁱᵗʰ ᴮᵀˢ,1121201790819561472,2019-04-24 23:58:32,/TriviaLoveAri/status/1121201790819561472,1,0,0,"En la computadora están las cuentas de mi hermano y mi mamá, voy a aprovechar y voy a votar con sus cuentas","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En la computadora están las cuentas de mi hermano y mi mamá, voy a aprovechar y voy a <strong>votar</strong> con sus cuentas</p>"
CondeRavassa,Fidel Conde Ravassa,1121201789808758785,2019-04-24 23:58:32,/CondeRavassa/status/1121201789808758785,0,0,0,España: Incógnitas en las vísperas http://dlvr.it/R3S8M4 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><strong>España</strong>: Incógnitas en las vísperas <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://dlvr.it/R3S8M4"" dir=""ltr"" href=""https://t.co/JVkfkjGNwl"" rel=""nofollow noopener"" target=""_blank"" title=""http://dlvr.it/R3S8M4""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dlvr.it/R3S8M4</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
cescorcia,César Escorcia Alvarado,1121201786189221890,2019-04-24 23:58:31,/cescorcia/status/1121201786189221890,6,1,0,"Y seguiremos tratando de llevar una buena opción a presidente hasta que lo logremos, me harte de votar por uno menos malo y después sentirme bien porque no llego el más malo, es patético y no lo hago más","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Y seguiremos tratando de llevar una buena opción a presidente hasta que lo logremos, me harte de <strong>votar</strong> por uno menos malo y después sentirme bien porque no llego el más malo, es patético y no lo hago más</p>"
ricardonav04,L.RicardoN,1121201782686998528,2019-04-24 23:58:30,/ricardonav04/status/1121201782686998528,1,0,0,"Primero que todo déjeme reír, que usted, precisamente usted hable de corrupción y malos funcionarios es sumamente cómico. Y por otro lado, eso de nueva república no existe, nadie votó por ese tal partido, al final ustedes no son más que unas turecas pic.twitter.com/hPMdl8SVD6","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Primero que todo déjeme reír, que usted, precisamente usted hable de corrupción y malos funcionarios es sumamente cómico. Y por otro lado, eso de nueva república no existe, nadie <strong>votó</strong> por ese tal partido, al final ustedes no son más que unas turecas <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hPMdl8SVD6"">pic.twitter.com/hPMdl8SVD6</a></p>"
Pericles_Atenas,Pericles de Atenas,1121201780673712128,2019-04-24 23:58:30,/Pericles_Atenas/status/1121201780673712128,0,0,0,"También hay imágenes lamentables del PP, como la de Pilar Manjón declarando en el Congreso entre lágrimas mientras Zaplana leía un periódico ninguneándola ostensiblemente.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">También hay imágenes lamentables del PP, como la de Pilar Manjón declarando en el <strong>Congreso</strong> entre lágrimas mientras Zaplana leía un periódico ninguneándola ostensiblemente.</p>"
NicoleG66474384,Connie Xan  🎹,1121201776697446400,2019-04-24 23:58:29,/NicoleG66474384/status/1121201776697446400,0,0,0,Me bloquearon los votos en la página de billboard SO AHORA VENGO A VOTAR AQUÍ >:) @BTS_twt #BBMAsTopSocial,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Me bloquearon los votos en la página de billboard SO AHORA VENGO A <strong>VOTAR</strong> AQUÍ &gt;:) <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a></p>"
Noecf82,Noe  👌 🖤 🧤 🕶️ 💨,1121201774545776640,2019-04-24 23:58:28,/Noecf82/status/1121201774545776640,1,0,0,"Fijate que con lo mal pensada que soy, me pregunta a quienes sí y a quienes no le han llegado los sobres para votar y si las cloacas también funcionarán en correos https://twitter.com/oierfano/status/1120634157661609984 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""es"">Fijate que con lo mal pensada que soy, me pregunta a quienes sí y a quienes no le han llegado los sobres para <strong>votar</strong> y si las cloacas también funcionarán en correos<img alt=""🙄"" aria-label=""Emoji: Rostro con ojos girando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f644.png"" title=""Rostro con ojos girando""/><img alt=""🙄"" aria-label=""Emoji: Rostro con ojos girando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f644.png"" title=""Rostro con ojos girando""/><img alt=""🙄"" aria-label=""Emoji: Rostro con ojos girando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f644.png"" title=""Rostro con ojos girando""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/oierfano/status/1120634157661609984"" dir=""ltr"" href=""https://t.co/HYTxZMaEf3"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/oierfano/status/1120634157661609984""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/oierfano/statu</span><span class=""invisible"">s/1120634157661609984</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
ranilucas_,O LUQUINHA MEU,1121201767516135424,2019-04-24 23:58:26,/ranilucas_/status/1121201767516135424,0,0,0,"“Mourão não foi eleito” , engraçado que quando deram golpe na Dilma, e colocaram Temer, o argumento foi que ao votar na Dilma, também tínhamos votado no Temer. 
O vice só é eleito quando vcs querem que ele seja né?!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">“Mourão não foi eleito” , engraçado que quando deram golpe na Dilma, e colocaram Temer, o argumento foi que ao <strong>votar</strong> na Dilma, também tínhamos votado no Temer. 
O vice só é eleito quando vcs querem que ele seja né?!</p>"
